,start_destination,end_destination,start_date,price,num_stops,airline_names,stop_cities,journey_duration,dep_time,dep_meridiem,arrival_time,arrival_meridiem
1029,MUC,SYD,2023-09-11,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1030,MUC,SYD,2023-09-11,612,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
1031,MUC,SYD,2023-09-11,616,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1032,MUC,SYD,2023-09-11,706,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
1033,MUC,SYD,2023-09-11,627,2 stops,Air France,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1034,MUC,SYD,2023-09-11,616,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
1035,MUC,SYD,2023-09-11,619,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1036,MUC,SYD,2023-09-11,705,1 stop,"Lufthansa, TAP AIR PORTUGAL",LIS,14h 35m,6:05,am,2:40,pm
1037,MUC,SYD,2023-09-11,468,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
1038,MUC,SYD,2023-09-11,497,1 stop,"Lufthansa, French Bee",ORY,17h 50m,7:30,am,7:20,pm
1039,MUC,SYD,2023-09-11,708,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
1040,MUC,SYD,2023-09-11,507,2 stops,"TAP AIR PORTUGAL, Air Caraïbes","LIS, ORY",19h 15m,6:05,am,7:20,pm
1041,MUC,SYD,2023-09-11,818,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
1042,MUC,SYD,2023-09-11,898,2 stops,Lufthansa,"DUS, FRA",14h 15m,6:30,am,2:45,pm
1043,MUC,SYD,2023-09-11,768,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
1044,MUC,SYD,2023-09-11,707,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1045,MUC,SYD,2023-09-11,480,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
1046,MUC,SYD,2023-09-11,480,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
1047,MUC,SYD,2023-09-11,708,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1048,MUC,SYD,2023-09-11,703,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
1049,MUC,SYD,2023-09-11,831,2 stops,LOT,"KRK, WAW",16h 15m,7:20,am,5:35,pm
1050,MUC,SYD,2023-09-11,707,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1051,MUC,SYD,2023-09-11,620,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1052,MUC,SYD,2023-09-11,708,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1053,MUC,SYD,2023-09-11,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1054,MUC,SYD,2023-09-11,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1055,MUC,SYD,2023-09-11,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1056,MUC,SYD,2023-09-11,619,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1057,MUC,SYD,2023-09-11,814,2 stops,"LOT, American Airlines","WAW, JFK",17h 19m,9:55,am,9:14,pm
1058,MUC,SYD,2023-09-11,620,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1059,MUC,SYD,2023-09-11,1087,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
1060,MUC,SYD,2023-09-11,616,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1061,MUC,SYD,2023-09-11,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1062,MUC,SYD,2023-09-11,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1063,MUC,SYD,2023-09-11,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1064,MUC,SYD,2023-09-11,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1065,MUC,SYD,2023-09-11,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1066,MUC,SYD,2023-09-11,819,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
1067,MUC,SYD,2023-09-11,713,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
1068,MUC,SYD,2023-09-11,708,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1069,MUC,SYD,2023-09-11,720,2 stops,Multiple Airlines,"FRA, JFK",17h 33m,9:00,am,8:33,pm
1070,MUC,SYD,2023-09-11,579,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
1071,MUC,SYD,2023-09-11,594,2 stops,Multiple Airlines,"LIS, ORY",19h 15m,6:05,am,7:20,pm
1072,MUC,SYD,2023-09-11,819,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
1073,MUC,SYD,2023-09-11,703,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1074,MUC,SYD,2023-09-11,515,2 stops,"TAP AIR PORTUGAL, French Bee","LIS, ORY",19h 15m,6:05,am,7:20,pm
1075,MUC,SYD,2023-09-11,1087,1 stop,Lufthansa,FRA,12h 45m,8:00,am,2:45,pm
1076,MUC,SYD,2023-09-11,707,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1077,MUC,SYD,2023-09-11,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1078,MUC,SYD,2023-09-11,708,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1079,MUC,SYD,2023-09-11,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1080,MUC,SYD,2023-09-11,487,2 stops,Multiple Airlines,"PMI, ORY",19h 25m,5:55,am,7:20,pm
1081,MUC,SYD,2023-09-11,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1082,MUC,SYD,2023-09-11,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1083,MUC,SYD,2023-09-11,1087,1 stop,Lufthansa,FRA,13h 45m,7:00,am,2:45,pm
1084,MUC,SYD,2023-09-11,740,2 stops,Multiple Airlines,"FRA, JFK",18h 33m,8:00,am,8:33,pm
1085,MUC,SYD,2023-09-11,939,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1086,MUC,SYD,2023-09-11,939,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1087,MUC,SYD,2023-09-11,841,2 stops,"LOT, JetBlue","WAW, JFK",19h 30m,9:55,am,11:25,pm
1088,MUC,SYD,2023-09-11,625,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
1089,MUC,SYD,2023-09-11,604,2 stops,Multiple Airlines,"LIS, ORY",19h 15m,6:05,am,7:20,pm
1090,MUC,SYD,2023-09-11,720,2 stops,Multiple Airlines,"FRA, JFK",20h 25m,9:00,am,11:25,pm
1091,MUC,SYD,2023-09-11,592,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
1092,MUC,SYD,2023-09-11,595,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
1093,MUC,SYD,2023-09-11,473,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
1094,MUC,SYD,2023-09-11,819,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
1095,MUC,SYD,2023-09-11,920,2 stops,"LOT, United Airlines","WAW, JFK-EWR",19h 01m,9:55,am,10:56,pm
1096,MUC,SYD,2023-09-11,623,2 stops,Multiple Airlines,"PMI, ORY",19h 25m,5:55,am,7:20,pm
1097,MUC,SYD,2023-09-11,623,2 stops,Multiple Airlines,"PMI, ORY",19h 30m,5:50,am,7:20,pm
1098,MUC,SYD,2023-09-11,739,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
1099,MUC,SYD,2023-09-12,423,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
1100,MUC,SYD,2023-09-12,419,2 stops,"Lufthansa, TAP AIR PORTUGAL","BCN, LIS",38h 05m,6:35,am,2:40,pm
1101,MUC,SYD,2023-09-12,757,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
1102,MUC,SYD,2023-09-12,612,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
1103,MUC,SYD,2023-09-12,615,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
1104,MUC,SYD,2023-09-12,617,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
1105,MUC,SYD,2023-09-12,612,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
1106,MUC,SYD,2023-09-12,615,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
1107,MUC,SYD,2023-09-12,617,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
1108,MUC,SYD,2023-09-12,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
1109,MUC,SYD,2023-09-12,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
1110,MUC,SYD,2023-09-12,619,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
1111,MUC,SYD,2023-09-12,705,1 stop,Turkish Airlines,IST,16h 35m,7:25,pm,6:00,am
1112,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
1113,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
1114,MUC,SYD,2023-09-12,626,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
1115,MUC,SYD,2023-09-12,612,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
1116,MUC,SYD,2023-09-12,621,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
1117,MUC,SYD,2023-09-12,619,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
1118,MUC,SYD,2023-09-12,707,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
1119,MUC,SYD,2023-09-12,706,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
1120,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
1121,MUC,SYD,2023-09-12,703,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
1122,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1123,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1124,MUC,SYD,2023-09-12,703,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
1125,MUC,SYD,2023-09-12,619,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
1126,MUC,SYD,2023-09-12,707,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
1127,MUC,SYD,2023-09-12,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
1128,MUC,SYD,2023-09-12,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
1129,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1130,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1131,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1132,MUC,SYD,2023-09-12,703,2 stops,Delta,"AMS, JFK",17h 58m,7:00,am,6:58,pm
1133,MUC,SYD,2023-09-12,620,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1134,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
1135,MUC,SYD,2023-09-12,627,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1136,MUC,SYD,2023-09-12,612,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
1137,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1138,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1139,MUC,SYD,2023-09-12,619,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1140,MUC,SYD,2023-09-12,423,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
1141,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
1142,MUC,SYD,2023-09-12,707,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
1143,MUC,SYD,2023-09-12,708,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
1144,MUC,SYD,2023-09-12,708,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1145,MUC,SYD,2023-09-12,616,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
1146,MUC,SYD,2023-09-12,703,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1147,MUC,SYD,2023-09-12,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1148,MUC,SYD,2023-09-12,824,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
1149,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1150,MUC,SYD,2023-09-12,619,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
1151,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1152,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1153,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1154,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1155,MUC,SYD,2023-09-12,721,2 stops,Delta,"AMS, CDG",20h 00m,7:00,am,9:00,pm
1156,MUC,SYD,2023-09-12,720,2 stops,Multiple Airlines,"FRA, JFK",17h 33m,9:00,am,8:33,pm
1157,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1158,MUC,SYD,2023-09-12,620,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1159,MUC,SYD,2023-09-12,707,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1160,MUC,SYD,2023-09-12,708,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1161,MUC,SYD,2023-09-12,708,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1162,MUC,SYD,2023-09-12,627,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1163,MUC,SYD,2023-09-12,627,2 stops,Air France,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1164,MUC,SYD,2023-09-12,616,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
1165,MUC,SYD,2023-09-12,886,1 stop,Turkish Airlines,IST,18h 10m,7:15,am,7:25,pm
1166,MUC,SYD,2023-09-12,579,1 stop,TAP AIR PORTUGAL,LIS,25h 10m,7:30,pm,2:40,pm
1167,MUC,SYD,2023-09-12,707,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1168,MUC,SYD,2023-09-12,703,2 stops,Delta,"AMS, ATL",21h 43m,7:00,am,10:43,pm
1169,MUC,SYD,2023-09-12,824,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1170,MUC,SYD,2023-09-12,740,2 stops,Multiple Airlines,"FRA, JFK",18h 33m,8:00,am,8:33,pm
1171,MUC,SYD,2023-09-12,707,2 stops,Delta,"CDG, JFK",21h 46m,7:15,am,11:01,pm
1172,MUC,SYD,2023-09-12,703,2 stops,Delta,"AMS, JFK",22h 01m,7:00,am,11:01,pm
1173,MUC,SYD,2023-09-12,590,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
1174,MUC,SYD,2023-09-12,639,2 stops,TAP AIR PORTUGAL,"LIS, EWR",23h 36m,6:05,am,11:41,pm
1175,MUC,SYD,2023-09-12,590,2 stops,TAP AIR PORTUGAL,"OPO, LIS",23h 10m,9:30,pm,2:40,pm
1176,MUC,SYD,2023-09-12,423,2 stops,"Air Europa, TAP AIR PORTUGAL","MAD, LIS",25h 35m,7:05,pm,2:40,pm
1177,MUC,SYD,2023-09-12,720,2 stops,Multiple Airlines,"FRA, JFK",20h 25m,9:00,am,11:25,pm
1178,MUC,SYD,2023-09-12,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1179,MUC,SYD,2023-09-12,824,2 stops,Delta,"CDG, ATL",21h 28m,7:15,am,10:43,pm
1180,MUC,SYD,2023-09-12,468,2 stops,"Lufthansa, TAP AIR PORTUGAL","BCN, LIS",25h 10m,7:30,pm,2:40,pm
1181,MUC,SYD,2023-09-12,498,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",23h 00m,9:40,pm,2:40,pm
1182,MUC,SYD,2023-09-12,487,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",24h 55m,7:45,pm,2:40,pm
1183,MUC,SYD,2023-09-12,1218,1 stop,KLM,ATL,14h 10m,10:25,am,6:35,pm
1184,MUC,SYD,2023-09-12,625,2 stops,TAP AIR PORTUGAL,"LIS, EWR",25h 25m,1:35,pm,9:00,am
1185,MUC,SYD,2023-09-12,886,1 stop,Turkish Airlines,IST,21h 40m,2:20,pm,6:00,am
1186,MUC,SYD,2023-09-12,490,2 stops,"Lufthansa, TAP AIR PORTUGAL","MAD, LIS",25h 10m,7:30,pm,2:40,pm
1187,MUC,SYD,2023-09-12,429,1 stop,TAP AIR PORTUGAL,LIS,31h 05m,1:35,pm,2:40,pm
1188,MUC,SYD,2023-09-12,740,2 stops,Multiple Airlines,"FRA, JFK",21h 25m,8:00,am,11:25,pm
1189,MUC,SYD,2023-09-12,620,1 stop,LOT,WAW,28h 00m,7:35,pm,5:35,pm
1190,MUC,SYD,2023-09-12,569,2 stops,"Lufthansa, TAP AIR PORTUGAL","MXP, LIS",22h 25m,10:15,pm,2:40,pm
1191,MUC,SYD,2023-09-12,487,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",26h 00m,6:40,pm,2:40,pm
1192,MUC,SYD,2023-09-12,627,1 stop,Air France,CDG,27h 35m,8:30,pm,6:05,pm
1193,MUC,SYD,2023-09-12,465,2 stops,"Lufthansa, TAP AIR PORTUGAL","LHR, LIS",27h 10m,5:30,pm,2:40,pm
1194,MUC,SYD,2023-09-12,1218,1 stop,KLM,ATL,16h 10m,10:25,am,8:35,pm
1195,MUC,SYD,2023-09-12,683,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
1196,MUC,SYD,2023-09-12,683,2 stops,LOT,"KRK, WAW",25h 35m,10:00,pm,5:35,pm
1197,MUC,SYD,2023-09-12,794,2 stops,Icelandair,"KEF, EWR",24h 55m,2:05,pm,9:00,am
1198,MUC,SYD,2023-09-12,563,2 stops,"Vueling, TAP AIR PORTUGAL","BCN, LIS",23h 45m,8:55,pm,2:40,pm
1199,MUC,SYD,2023-09-12,612,1 stop,Delta,ATL,28h 40m,10:25,am,9:05,am
1200,MUC,SYD,2023-09-12,1457,1 stop,Lufthansa,FRA,12h 45m,8:00,am,2:45,pm
1201,MUC,SYD,2023-09-12,1405,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
1202,MUC,SYD,2023-09-12,686,2 stops,TAP AIR PORTUGAL,"LIS, BOS",27h 48m,1:35,pm,11:23,am
1203,MUC,SYD,2023-09-12,1225,2 stops,KLM,"AMS, ATL",16h 35m,2:05,pm,12:40,am
1204,MUC,SYD,2023-09-12,627,1 stop,Air France,CDG,29h 55m,6:10,pm,6:05,pm
1205,MUC,SYD,2023-09-13,463,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
1206,MUC,SYD,2023-09-13,423,1 stop,TAP AIR PORTUGAL,LIS,14h 35m,6:05,am,2:40,pm
1207,MUC,SYD,2023-09-13,418,2 stops,"Vueling, French Bee","BCN, ORY",28h 25m,8:55,pm,7:20,pm
1208,MUC,SYD,2023-09-13,612,1 stop,Delta,ATL,14h 10m,10:25,am,6:35,pm
1209,MUC,SYD,2023-09-13,625,1 stop,Lufthansa,FRA,11h 45m,9:00,am,2:45,pm
1210,MUC,SYD,2023-09-13,584,1 stop,Air Europa,MAD,14h 00m,10:45,am,6:45,pm
1211,MUC,SYD,2023-09-13,615,1 stop,Delta,CDG,14h 10m,9:55,am,6:05,pm
1212,MUC,SYD,2023-09-13,617,1 stop,Air France,CDG,14h 10m,9:55,am,6:05,pm
1213,MUC,SYD,2023-09-13,612,1 stop,Delta,ATL,16h 10m,10:25,am,8:35,pm
1214,MUC,SYD,2023-09-13,628,1 stop,LOT,WAW,16h 35m,7:00,am,5:35,pm
1215,MUC,SYD,2023-09-13,615,1 stop,Delta,CDG,16h 50m,7:15,am,6:05,pm
1216,MUC,SYD,2023-09-13,618,1 stop,Air France,ATL,16h 10m,10:25,am,8:35,pm
1217,MUC,SYD,2023-09-13,617,1 stop,Air France,CDG,16h 50m,7:15,am,6:05,pm
1218,MUC,SYD,2023-09-13,615,1 stop,Delta,CDG,17h 05m,9:55,am,9:00,pm
1219,MUC,SYD,2023-09-13,617,1 stop,Air France,CDG,17h 05m,9:55,am,9:00,pm
1220,MUC,SYD,2023-09-13,612,1 stop,Delta,ATL,18h 18m,10:25,am,10:43,pm
1221,MUC,SYD,2023-09-13,721,2 stops,Delta,"AMS, CDG",15h 10m,11:50,am,9:00,pm
1222,MUC,SYD,2023-09-13,619,2 stops,Delta,"AMS, ATL",16h 35m,2:05,pm,12:40,am
1223,MUC,SYD,2023-09-13,615,1 stop,Delta,CDG,19h 45m,7:15,am,9:00,pm
1224,MUC,SYD,2023-09-13,709,1 stop,Turkish Airlines,IST,17h 05m,6:55,pm,6:00,am
1225,MUC,SYD,2023-09-13,617,1 stop,Air France,CDG,19h 45m,7:15,am,9:00,pm
1226,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, ATL",17h 10m,9:25,am,8:35,pm
1227,MUC,SYD,2023-09-13,626,2 stops,Air France,"CDG, DTW",17h 00m,7:15,am,6:15,pm
1228,MUC,SYD,2023-09-13,619,2 stops,Delta,"AMS, JFK",17h 11m,11:50,am,11:01,pm
1229,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, DTW",17h 15m,7:00,am,6:15,pm
1230,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, ATL",17h 35m,7:00,am,6:35,pm
1231,MUC,SYD,2023-09-13,621,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
1232,MUC,SYD,2023-09-13,707,2 stops,Delta,"CDG, DTW",17h 00m,7:15,am,6:15,pm
1233,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, BOS",18h 22m,7:00,am,7:22,pm
1234,MUC,SYD,2023-09-13,619,2 stops,Delta,"CDG, BOS",18h 07m,7:15,am,7:22,pm
1235,MUC,SYD,2023-09-13,708,2 stops,Delta,"CDG, ATL",17h 20m,7:15,am,6:35,pm
1236,MUC,SYD,2023-09-13,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1237,MUC,SYD,2023-09-13,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1238,MUC,SYD,2023-09-13,688,1 stop,"Lufthansa, TAP AIR PORTUGAL",LIS,14h 35m,6:05,am,2:40,pm
1239,MUC,SYD,2023-09-13,619,2 stops,Delta,"AMS, ATL",18h 50m,11:50,am,12:40,am
1240,MUC,SYD,2023-09-13,620,2 stops,Delta,"CDG, ATL",18h 48m,9:55,am,10:43,pm
1241,MUC,SYD,2023-09-13,721,2 stops,Delta,"AMS, CDG",17h 05m,7:00,am,6:05,pm
1242,MUC,SYD,2023-09-13,707,2 stops,Delta,"CDG, JFK",17h 43m,7:15,am,6:58,pm
1243,MUC,SYD,2023-09-13,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1244,MUC,SYD,2023-09-13,721,2 stops,Delta,"AMS, CDG",17h 35m,9:25,am,9:00,pm
1245,MUC,SYD,2023-09-13,627,2 stops,Air France,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1246,MUC,SYD,2023-09-13,612,1 stop,Delta,ATL,20h 15m,10:25,am,12:40,am
1247,MUC,SYD,2023-09-13,620,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1248,MUC,SYD,2023-09-13,626,2 stops,Air France,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1249,MUC,SYD,2023-09-13,422,1 stop,TAP AIR PORTUGAL,LIS,24h 40m,8:00,pm,2:40,pm
1250,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1251,MUC,SYD,2023-09-13,627,2 stops,Air France,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1252,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1253,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, ATL",19h 35m,7:00,am,8:35,pm
1254,MUC,SYD,2023-09-13,619,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1255,MUC,SYD,2023-09-13,616,2 stops,Delta,"AMS, MSP",19h 40m,9:25,am,11:05,pm
1256,MUC,SYD,2023-09-13,898,2 stops,Lufthansa,"DUS, FRA",14h 15m,6:30,am,2:45,pm
1257,MUC,SYD,2023-09-13,707,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1258,MUC,SYD,2023-09-13,708,2 stops,Delta,"CDG, JFK",19h 06m,9:55,am,11:01,pm
1259,MUC,SYD,2023-09-13,703,2 stops,Delta,"AMS, ATL",19h 18m,9:25,am,10:43,pm
1260,MUC,SYD,2023-09-13,708,2 stops,Delta,"CDG, ATL",19h 20m,7:15,am,8:35,pm
1261,MUC,SYD,2023-09-13,617,2 stops,TAP AIR PORTUGAL,"LIS, EWR",20h 32m,6:05,am,8:37,pm
1262,MUC,SYD,2023-09-13,814,2 stops,"LOT, American Airlines","WAW, JFK",17h 19m,9:55,am,9:14,pm
1263,MUC,SYD,2023-09-13,706,2 stops,Delta,"AMS, JFK",19h 36m,9:25,am,11:01,pm
1264,MUC,SYD,2023-09-13,620,2 stops,Delta,"CDG, ATL",20h 45m,9:55,am,12:40,am
1265,MUC,SYD,2023-09-13,1087,1 stop,Lufthansa,FRA,12h 45m,8:00,am,2:45,pm
1266,MUC,SYD,2023-09-13,619,2 stops,Delta,"AMS, ATL",21h 15m,9:25,am,12:40,am
